t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
0.79,(0.0040188904755347424-0.0011687824877675691j),(0.013294413289277447+0.15149625669366956j),(-1.8207004817858036e-06+1.327804779954268e-07j),(-0.04074927813691968-0.07378450250504184j),(-0.0018821723114393406-0.0008861411424305397j),(0.008414896213264552-0.017463107371007473j),(-0.003589439037037491-0.04735770879730225j),(-2.7587659589061246e-07+3.973625469462732e-06j),(0.0023494481958464116-0.0011085775442463582j),(-0.0005675638884165629+0.0005458734856411274j),(0.018691135368188855-0.010170592477361158j),(1.0125837935939876+1.00517304896534j),(0.5890856848969163-0.23372557342757938j),(2.3403344737771765+2.69087977278381j),(0.7897705165944191+0.19014736370280533j),(1.7196467530725823-0.2607480025702233j),(-0.007057878980159805+0.704646548475105j),(0.6396102089574474-0.5888249130129499j),(-1.0917890052083858+2.6916500613152126j),(-0.7918221664431379+0.5817154099558483j),(-0.886444302744758-0.7291827593015108j),(-0.30981536673778226-0.2595831968000286j),0.0
0.8,(0.0040804945430808455-0.0012536577168902475j),(0.014449772509423305+0.15524651591529964j),(-1.8489509222602035e-06+1.7267860415279474e-07j),(-0.042050595760047084-0.0747200791897661j),(-0.0018687875378396368-0.0009065229218431366j),(0.00830080963841263-0.018016878919981723j),(-0.003862231971191332-0.048784107777358615j),(-1.8745293513359357e-07+4.069525411112466e-06j),(0.0023881064010782783-0.0011890762865920954j),(-0.0005718709394897381+0.0005805377323160652j),(0.01909581955454258-0.010838116375045392j),(1.0129003206181126+1.0053747571273288j),(0.5889323320322081-0.23466974212669217j),(2.3404093534744996+2.690879451322427j),(0.7910612509750302+0.19085700660264654j),(1.7198215544299689-0.26164848892489084j),(-0.0072194799902525085+0.7050349347734626j),(0.6397700549362647-0.5918014362408323j),(-1.0918108516402147+2.691715906683198j),(-0.7920467132245806+0.5818163632892197j),(-0.8866467813982499-0.7294419322356306j),(-0.31043721907037153-0.2597750761254596j),0.0
0.81,(0.004135299441635176-0.0013336864934050865j),(0.015509010861569934+0.15891038385110073j),(-1.8727010701552052e-06+2.1136980316860344e-07j),(-0.04324952129955913-0.07559205605288569j),(-0.0018512134994347412-0.0009251299713699608j),(0.008174198391469423-0.018541002253481854j),(-0.0041035121711883536-0.05022696294540557j),(-9.818792716102679e-08+4.155977910355088e-06j),(0.0024220206252614715-0.0012684016007197135j),(-0.000574345111681251+0.0006151246093209413j),(0.019472093992785947-0.011507207313210206j),(1.0132020451817352+1.0055772287319698j),(0.5888057321033063-0.23559568018243354j),(2.3404817732236824+2.6908812409422955j),(0.7922962838236584+0.19157368411037884j),(1.7199928990134914-0.26250429876164816j),(-0.007384783111821779+0.7054099477308133j),(0.6399932728255034-0.5947766832174336j),(-1.0918339921439255+2.6917793416469964j),(-0.7922690176846778+0.5819096124931488j),(-0.8868388963701104-0.7297041200825591j),(-0.3110482450499763-0.2599791325830825j),0.0
0.8200000000000001,(0.0041823230814337165-0.0014082829039614225j),(0.016466236345815722+0.16246470375499789j),(-1.8915253352414922e-06+2.4859134252064413e-07j),(-0.04433664934734616-0.0763889526571647j),(-0.001829348946566897-0.000941479212086565j),(0.008033970894237505-0.019030468771929498j),(-0.00431059176457287-0.05168508319232114j),(-8.59367922376541e-09+4.231641828889289e-06j),(0.0024504894781439512-0.0013460207438571162j),(-0.0005747327293960687+0.000649386449966179j),(0.019814131705245916-0.012175229316530811j),(1.0134864576491007+1.0057777098900054j),(0.588706538710388-0.23649264489084415j),(2.340551048103179+2.690884928065262j),(0.793464251921017+0.19228956672511918j),(1.7201602120607156-0.26330932615959673j),(-0.007551195663529181+0.7057682709804615j),(0.6402793642795042-0.5977287420245189j),(-1.091858010985313+2.691839796201212j),(-0.792486603585196+0.5819947818963466j),(-0.8870191171387374-0.7299661862478691j),(-0.3116429869937075-0.260192335920649j),0.0
0.8300000000000001,(0.0042205141966006115-0.0014768454663161288j),(0.01731584343200059+0.16588466260694987j),(-1.904977883815906e-06+2.8407289782733043e-07j),(-0.045302395904912196-0.07709837381288112j),(-0.0018031072945143755-0.0009550533254172552j),(0.00787891503552303-0.019479975461426977j),(-0.0044807572182386166-0.053157224649072396j),(8.078172829861652e-08+4.2950949246301955e-06j),(0.0024727624958541094-0.0014213660787933736j),(-0.0005727622127276276+0.0006830542406768088j),(0.020115654240673138-0.012839374520915235j),(1.0137509486664997+1.0059731874644307j),(0.5886352301938567-0.23734896359318355j),(2.340616457591966+2.6908902590103447j),(0.7945531847232105+0.19299604538256632j),(1.7203228850663579-0.2640572965474089j),(-0.0077158337119575815+0.7061064070757596j),(0.6406272946200923-0.6006337587908506j),(-1.0918824390416477+2.6918966733775065j),(-0.7926967800010503+0.5820715464747884j),(-0.8871858845900192-0.7302246522345058j),(-0.31221558672402366-0.2604112262179937j),0.0
0.84,(0.004248752345148167-0.0015387571293336126j),(0.018052513059705948+0.16914379111294886j),(-1.9125926387014452e-06+3.175365528476991e-07j),(-0.04613699838337493-0.07770700957782689j),(-0.0017724166234914754-0.0009653007531350914j),(0.007707698171135755-0.0198839248937573j),(-0.004611269338428762-0.05464209068671544j),(1.6935424189782564e-07+4.344833851709364e-06j),(0.002488040140900768-0.0014938350738787213j),(-0.0005681440774578327+0.0007158376209924675j),(0.02036993167424195-0.013496663173504302j),(1.0139928091622659+1.0061603890704929j),(0.5885921096343428-0.23815203367593016j),(2.340677245569547+2.690896939993733j),(0.7955505043617337+0.19368373145500076j),(1.7204802757822857-0.26474176670332766j),(-0.007875522071611143+0.7064206774901084j),(0.6410354928365771-0.6034659376921888j),(-1.091906753801676+2.6919493492445983j),(-0.7928966413203048+0.5821396318517134j),(-0.8873376110173351-0.7304756976427873j),(-0.3127597855687304-0.26063191388703394j),0.0
0.85,(0.004265847908976849-0.0015933852729858185j),(0.018671212638254768+0.17221396370502087j),(-1.913883279247266e-06+3.4869679948141073e-07j),(-0.046830515603465725-0.07820063525730787j),(-0.0017372196786485216-0.0009716356973618878j),(0.007518867123889028-0.02023642522638418j),(-0.0046993632707358875-0.05613833191639546j),(2.5650383493685437e-07+4.37927416047479e-06j),(0.002495473802173182-0.0015627903030245637j),(-0.0005605709350570581+0.0007474248835673994j),(0.0205697826075504-0.01414394363267167j),(1.014209230346777+1.0063357830756907j),(0.5885773048527033-0.23888832257078124j),(2.3407326203159484+2.6909046371287872j),(0.7964430256434725+0.19434245675128484j),(1.7206317082175167-0.2653561247551671j),(-0.00802679430491534+0.706707222616957j),(0.6415018515857529-0.6061975409512916j),(-1.09193037936562+2.691997172908263j),(-0.793083067244173+0.5821988142976247j),(-0.8874726801215548-0.7307151601704039j),(-0.313268924360981-0.2608500796717701j),0.0
0.86,(0.004270998746953453-0.0016403907393171117j),(0.01917375295016487+0.175067122372427j),(-1.9085201902498067e-06+3.7734881923588727e-07j),(-0.047382411716062806-0.0785655456735384j),(-0.0016976102454211298-0.0009736003867286559j),(0.007311359646045236-0.020533268811729746j),(-0.004740713562261212-0.057642840816587326j),(3.416960106896702e-07+4.39735766126947e-06j),(0.0024944688628967503-0.0016276828728292243j),(-0.0005498762589887808+0.0007774688836124864j),(0.02070925701633246-0.014778436784891312j),(1.0143977916598745+1.0064957793549674j),(0.5885883541474138-0.23954531427965003j),(2.3407817808850293+2.6909129281409667j),(0.7972198013356461+0.19496152280649198j),(1.7207748123445732-0.26589488380412424j),(-0.008166260157711533+0.7069624780414608j),(0.6420170770232108-0.6088015489708383j),(-1.0919527105993239+2.6920394610255007j),(-0.7932529963370005+0.5822487464314298j),(-0.887588537304591-0.73093944419593j),(-0.31373686707087556-0.26106212941521j),0.0
0.87,(0.004264814760985441-0.0016806993192584809j),(0.0195841070844916+0.1776835447775257j),(-1.8968424891609334e-06+4.037414878315968e-07j),(-0.04782011662592276-0.07879413310827316j),(-0.0016542823584534553-0.0009713230195696149j),(0.007085274296837037-0.020776960307859256j),(-0.004727769133863761-0.05915055596242115j),(4.25033903374283e-07+4.400230982099319e-06j),(0.0024854171668694117-0.001688458670043995j),(-0.0005363656767283424+0.0008055698386429625j),(0.020787190861783104-0.015399070159040601j),(1.0145589576942402+1.0066376447703402j),(0.5886132257107073-0.24011598609924137j),(2.3408243342474337+2.6909211734465828j),(0.797881930242026+0.195529999410223j),(1.7209030509670953-0.2663587218324917j),(-0.00829136300128415+0.7071859440916852j),(0.642551244537224-0.6112596826528063j),(-1.0919731971185174+2.6920758903333155j),(-0.7934047802772708+0.5822896687764438j),(-0.8876827663404544-0.7311472601716373j),(-0.31416209281512514-0.2612655265865036j),0.0
0.88,(0.004246522660081555-0.0017146180310339842j),(0.01990735598049998+0.18004382523887183j),(-1.8787968563877191e-06+4.2805473755109695e-07j),(-0.048138117575188946-0.07887728944292148j),(-0.001607682080678812-0.0009645590317667731j),(0.0068386897331571585-0.02096468130775292j),(-0.0046596984231842995-0.06066612780751255j),(5.065626925948472e-07+4.387553637302851e-06j),(0.0024678480372684387-0.0017448431095115227j),(-0.0005198311694101597+0.0008313983730483276j),(0.02079706770745233-0.01600318439459647j),(1.0146934923585418+1.0067587032241798j),(0.5886454200944258-0.24058776119115058j),(2.3408602761455466+2.6909288658537j),(0.7984263666439753+0.1960361688653937j),(1.7210166231516417-0.26674726551473166j),(-0.008398408857336231+0.7073778692511126j),(0.6430965255493315-0.6135476534475947j),(-1.09199126398936+2.6921066751823366j),(-0.7935369300514216+0.5823237383803518j),(-0.887759641580644-0.7313343151127467j),(-0.31454298387208324-0.26145151320547283j),0.0
0.89,(0.0042153862235218935-0.0017424151329796338j),(0.020148555677083905+0.18212998935879357j),(-1.854344110077801e-06+4.5044387990808956e-07j),(-0.04833019878937449-0.07880645847864079j),(-0.001558222410799321-0.0009530907233783046j),(0.00656974387627767-0.021093681145604014j),(-0.0045355475639024785-0.062194472182058015j),(5.862942922310575e-07+4.358966699007356e-06j),(0.002441302381362838-0.0017965749011353187j),(-0.0005000691899343167+0.0008546588885676714j),(0.02073268064438406-0.016588098570021474j),(1.0148023225676392+1.0068566306268956j),(0.5886788775534316-0.24094905280065035j),(2.34088968044013+2.690935549126399j),(0.7988509131081146+0.1964693826573672j),(1.7211161069779968-0.26706065973423054j),(-0.008484008320113402+0.7075388082440196j),(0.6436459464866155-0.6156417144551033j),(-1.0920063961697588+2.692132093822848j),(-0.793648247963331+0.582353146430711j),(-0.8878236893983628-0.7314967413046897j),(-0.31487858563340315-0.2616116875041765j),0.0
0.9,(0.004170891320718678-0.0017644274584898375j),(0.020315333861783892+0.18392596378011533j),(-1.8235239283289505e-06+4.7106441963512794e-07j),(-0.0483934650919766-0.07857409043819469j),(-0.0015063289396995611-0.0009367876862884565j),(0.006276864526147002-0.02116204205210247j),(-0.004353515384622941-0.06373987128477905j),(6.642395218967547e-07+4.3143189609334164e-06j),(0.00240545221433081-0.001843448569886126j),(-0.00047694629311018685+0.0008750837466307878j),(0.020588832124530096-0.01715132434567099j),(1.014886653951035+1.006929515691257j),(0.588707108656629-0.24119006531349282j),(2.340912689760587+2.690940800974103j),(0.799155178602634+0.19682020118459578j),(1.721201722232896-0.2672999687702554j),(-0.008545236024063454+0.7076697180636903j),(0.6441906439471782-0.6175196393655416j),(-1.0920181479027602+2.692152463142566j),(-0.793737899859868+0.5823799819548191j),(-0.8878791393697171-0.7316314895081609j),(-0.31516887090673973-0.2617386136359427j),0.0
0.91,(0.004112745911216257-0.0017810604160173995j),(0.02041788987078711+0.1854175761861576j),(-1.7864548491890747e-06+4.900720546836162e-07j),(-0.04832834190447656-0.07817364196595301j),(-0.0014524398504465695-0.0009156068042075486j),(0.005958769361389947-0.02116867915443487j),(-0.004110953408875324-0.06530597368292214j),(7.404081069399257e-07+4.253666938394918e-06j),(0.002360100659259748-0.00188531445580192j),(-0.00045039913565643377+0.0008924332683581753j),(0.020361333960750114-0.01769056596379323j),(1.0149479708528744+1.0069758599323926j),(0.588723194286964-0.24130279425590961j),(2.340929515504965+2.690944233051574j),(0.7993405784972921+0.19708039375862108j),(1.721273330410027-0.2674671762979535j),(-0.008579630643836347+0.7077719579724162j),(0.6447198647001409-0.6191607224594275j),(-1.0920261427165523+2.692168138666637j),(-0.7938054151308929+0.5824062318197147j),(-0.8879299242737163-0.7317363289591184j),(-0.31541473991574925-0.2618258216753691j),0.0
0.92,(0.004040880044691103-0.0017927879890735187j),(0.020468994688927357+0.18659255530073704j),(-1.743334270656215e-06+5.076226762238097e-07j),(-0.04813857524633972-0.07759957612789188j),(-0.0013970059182898402-0.0008895922526719731j),(0.0056144659393076645-0.02111334047628443j),(-0.0038043658551142586-0.06689579431225877j),(8.148086784427037e-07+4.177274868299041e-06j),(0.002305181947146238-0.0019220787139879092j),(-0.0004204344762010106+0.0009064957345610373j),(0.020047007326811663-0.018203720248529245j),(1.0149880363319446+1.0069945776677913j),(0.5887197856414242-0.24128102629461182j),(2.34094043783995+2.6909454909589154j),(0.7994103345634167+0.1972429386040739j),(1.7213304347100296-0.26756518538835256j),(-0.008585194894284217+0.7078472895014964j),(0.6452209656856442-0.6205457786075886j),(-1.092030073424463+2.6921795145576386j),(-0.7938506867092571+0.5824337807321764j),(-0.8879796800922735-0.7318098473687833j),(-0.3156180203000895-0.2618678076183228j),0.0
0.93,(0.003955445860951814-0.0018001527362277903j),(0.02048399094968506+0.1874405308881665j),(-1.6944384506785485e-06+5.238723686448152e-07j),(-0.04783123173501552-0.07684736241159361j),(-0.0013404905106613255-0.0008588754990441956j),(0.005243251695877674-0.02099660693783103j),(-0.0034294096367193704-0.06851171447708546j),(8.874487732213683e-07+4.085614709146266e-06j),(0.0022407614168960593-0.001953703314616534j),(-0.0003871291752811603+0.0009170873857412811j),(0.019643682757390164-0.01868887660591291j),(1.0150088921616758+1.0069849960173007j),(0.5886891042310399-0.2411203392367899j),(2.3409458057008714+2.690944254241572j),(0.7993694749739045+0.19730202285867438j),(1.7213721800404953-0.26759781850836056j),(-0.008560395530461362+0.7078978764512373j),(0.6456794140148484-0.6216571432711611j),(-1.0920297021249608+2.692187023615579j),(-0.7938739710708029+0.5824644112387238j),(-0.8880317460102044-0.73185145092364j),(-0.3157814671154199-0.26186003338194025j),0.0
0.9400000000000001,(0.0038568175899391134-0.0018037657911082047j),(0.020480792935187293+0.18795303375325492j),(-1.640122507154387e-06+5.389774095545899e-07j),(-0.04741669858593746-0.07591347672624676j),(-0.0012833695871754358-0.0008236753025127538j),(0.004844713945753863-0.020819892355751185j),(-0.0029808943619952753-0.07015548185022369j),(9.583348338263453e-07+3.97936614103037e-06j),(0.002167035515324184-0.0019802060429274667j),(-0.0003506301953434156+0.0009240524220915189j),(0.019150200148068907-0.019144317023870948j),(1.0150128588301404+1.006946854903129j),(0.5886229418808824-0.24081810203011395j),(2.3409460367917005+2.6909402363903276j),(0.7992248343032213+0.19725304257323176j),(1.7213973530159679-0.26756981752076586j),(-0.008504163347624256+0.7079262848909527j),(0.6460787869699328-0.6224786725015904j),(-1.0920248602016551+2.692191137277899j),(-0.7938758882343643+0.5824998037256167j),(-0.8880891644152286-0.7318613642854362j),(-0.315908762833401-0.2617989268046275j),0.0
0.9500000000000001,(0.0037455915517258472-0.0018043068624011486j),(0.020479886576207758+0.18812349574130735j),(-1.580820417932177e-06+5.53094269779943e-07j),(-0.046908683612523115-0.07479540140264616j),(-0.0012261316996290382-0.0007842977140922586j),(0.004418729882266475-0.02058544344321807j),(-0.0024527823341715855-0.07182821047301993j),(1.0274722085422069e-06+3.859416565638429e-06j),(0.002084331797154776-0.002001660499227614j),(-0.0003111546007435988+0.0009272630034950673j),(0.01856640875533906-0.019568516072222892j),(1.0150025355400534+1.0068803070498435j),(0.5885126607300655-0.24037347476273338j),(2.34094161758505+2.690933184841308j),(0.7989850535274017+0.1970926027116446j),(1.7214043819579425-0.26748684368423736j),(-0.008415893181231537+0.7079354831589638j),(0.6464007720040965-0.622995742940631j),(-1.0920154483232956+2.692192365619469j),(-0.7938574217617659+0.5825415364188554j),(-0.8881546808979683-0.7318406305911828j),(-0.3160045173416953-0.26168188164606004j),0.0
