t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.83,(0.2904467292535379-0.37498800610357397j),(-0.020293408792795953-0.01589094261745377j),(0.09808021656292096+0.19825378448053213j),(0.10548364857233485-0.0296643299656846j),(-0.3932732147944814+0.1260911518884021j),(-0.06965206546243186+0.018387887671369816j),(-0.10396569500247685-0.11995045926482542j),(0.0004249908427178732+8.355463256395706e-05j),(0.14721442295820525+0.22447528442668743j),(-0.00018773632851495177-0.0013854405116166203j),(-0.052453937019958624-0.01661784032100761j),(0.49859861600418764+0.9952049371681839j),(-0.8724921057869416-0.05819414236319377j),(0.36515706142248894+1.0364280108246613j),(-0.28126763893306045-1.2775131590810251j),(0.5254987840517515+0.9130600363999041j),(0.5251298705897776+0.03870314501871381j),(-0.5260188719797947-0.7397059293394171j),(-0.8481820036163743+1.6179745470637987j),(-0.11920276071630109-0.5108428471818007j),(0.9821708793798097-1.2912546438063108j),(-0.4129279945019544-1.3840437647008217j),0.0
1.84,(0.2894003561038536-0.37414959767803935j),(-0.02108229682151584-0.014867096741000299j),(0.09748752153889272+0.1980550166995305j),(0.10435041236033347-0.03149783168016667j),(-0.39413365418713825+0.12721261796864425j),(-0.06683038071330341+0.020831857727110437j),(-0.10579698633665272-0.11867632795781216j),(0.0004124911148454617+5.1295234077507787e-05j),(0.15225665183400178+0.21849910377709436j),(-0.0002420026880359056-0.0013391729320545477j),(-0.05310388250979965-0.015714651432206947j),(0.5000912088428185+0.9936658981458261j),(-0.8701295369926643-0.05553193632286933j),(0.37035045670681127+1.0367460554622492j),(-0.28490985763710763-1.2769658666753123j),(0.5239163487493191+0.9112680860333864j),(0.5253298320485622+0.036218905685916236j),(-0.5273377966131987-0.7332185462635853j),(-0.8468103147954524+1.618737490508638j),(-0.11902901067640476-0.5139310993637994j),(0.9805131571450404-1.2919795676338823j),(-0.4169466489739876-1.3809314147999663j),0.0
1.85,(0.2883956746864044-0.3732474674206349j),(-0.021833715778170528-0.01374311592597842j),(0.09690764250602163+0.19791817662892316j),(0.10313281411264563-0.03331090825978347j),(-0.39494227977938146+0.12840093042413064j),(-0.06380134846479227+0.023146132024366578j),(-0.10767798576845566-0.11730767643627804j),(0.00039731651280081113+2.0541189142761788e-05j),(0.15703746369135607+0.21213018270128767j),(-0.0002947706461763473-0.0012886732848138513j),(-0.05373782023544124-0.014769892253267592j),(0.5015566558462866+0.9920766224240529j),(-0.8676666043788747-0.05289050446167592j),(0.37563162493607044+1.0368906224242793j),(-0.2886010407441593-1.2762918018453817j),(0.5221914699761431+0.9096125950757794j),(0.5254727882223189+0.03372607892795179j),(-0.5284694804718176-0.7265120435188577j),(-0.845438465866624+1.6194796492011656j),(-0.11901767063879219-0.5171513144873785j),(0.9788323814580253-1.2926562406334383j),(-0.4209688936650627-1.3776244219030347j),0.0
1.86,(0.2874389346373708-0.3722851643594407j),(-0.022532626610167306-0.01252007645246085j),(0.09634719901594699+0.19784322317871833j),(0.10182902970418443-0.03509581259567851j),(-0.39569316043976094+0.12965169028369472j),(-0.060573939077294525+0.025311788444037895j),(-0.10960539565781767-0.11583038512028851j),(0.0003796646792488591-8.454965406754996e-06j),(0.16151723838908272+0.20537611429342606j),(-0.0003456368176655034-0.0012341512887716901j),(-0.054351943259277294-0.013782969646949078j),(0.5029902626620764+0.9904361994423219j),(-0.8651025455318246-0.05027205187872555j),(0.38098687180512764+1.036859079053381j),(-0.29233686492080446-1.275482214578824j),(0.520329272420958+0.9081058772992412j),(0.525559913381335+0.031230540140343377j),(-0.5293903030029703-0.7195880586037577j),(-0.8440707820321016+1.620200065254049j),(-0.11918452446232632-0.5205005078449606j),(0.977131051857654-1.2932829857409056j),(-0.42498324458336245-1.3741147650558447j),0.0
1.87,(0.2865366520472675-0.3712674028545651j),(-0.023161104904175382-0.011200723470126243j),(0.09581324940660225+0.19782964191687558j),(0.10043733307400816-0.036843334543638j),(-0.3963802664449407+0.13095911448132566j),(-0.05715966237689274+0.02730894925069597j),(-0.11157432415257883-0.11422843772754346j),(0.00035978703595004397-3.544227247656681e-05j),(0.16565177905094666+0.19824732376599546j),(-0.0003941608490967421-0.0011758871736733665j),(-0.05494170049781879-0.012753511691082164j),(0.5043862352613766+0.9887441015360419j),(-0.8624370990964191-0.04767811459078227j),(0.3863984239062326+1.0366501463429416j),(-0.29611171308181855-1.2745269422090144j),(0.5183365362914815+0.9067594955105618j),(0.5255921008725961+0.028739215855186243j),(-0.5300729324955868-0.7124493428329618j),(-0.8427128359817565+1.6208971111832724j),(-0.11954718943075288-0.523974017648829j),(0.9754114471967426-1.2938575244732144j),(-0.4289756778485857-1.3703939383845753j),0.0
1.8800000000000001,(0.2856956094609432-0.37020006259814475j),(-0.02369834088612588-0.009789470998259208j),(0.09531329080221516+0.19787644506930596j),(0.0989560962253202-0.03854280092409096j),(-0.3969974694796988+0.13231603585616838j),(-0.05357256765535588+0.029116781092584285j),(-0.11357828518848737-0.11248392127337714j),(0.0003379887837603048-6.0171354711246246e-05j),(0.16939231206566324+0.19075706844980928j),(-0.00043986541892757384-0.0011142316801323244j),(-0.05550179672169386-0.011681367678568828j),(0.5057376799390801+0.9870001839365729j),(-0.859670504776216-0.04510955953226227j),(0.39184442872902364+1.0362638989371085j),(-0.2999186743901635-1.2734144094151107j),(0.5162216973144146+0.9055842615511636j),(0.5255699631197861+0.02626008374114794j),(-0.5304863260802084-0.7050997613372989j),(-0.8413714478931188+1.6215684899081368j),(-0.12012511625270042-0.5275655050311268j),(0.9736756256420329-1.294376976928298j),(-0.4329296296919473-1.366452951095766j),0.0
1.8900000000000001,(0.28492285587758054-0.36909018861434456j),(-0.02412063942121183-0.008292401925750294j),(0.09485525911330758+0.19798217151987188j),(0.09738378922546907-0.04018207552210906j),(-0.3975385426369272+0.1337139031525236j),(-0.04982924367013945+0.030713495001618206j),(-0.11560919848919962-0.11057702607075821j),(0.0003146289026310813-8.23944144944159e-05j),(0.17268548708689815+0.18292143779400813j),(-0.00048223623747965154-0.0010496060596301507j),(-0.05602619255564775-0.01056660811738227j),(0.5070366033137835+0.9852046847712262j),(-0.8568035033334268-0.042566584555233725j),(0.39729895466052767+1.0357017651307863j),(-0.303749544256988-1.2721316282220556j),(0.513994846735441+0.9045902362971009j),(0.5254938316232872+0.02380217260346841j),(-0.5305957297289875-0.6975442930637509j),(-0.8400546854313768+1.6222112347512596j),(-0.12093958906168029-0.5312669540438573j),(0.9719254246741934-1.2948378617850933j),(-0.4368259964561781-1.3622823274763163j),0.0
1.9000000000000001,(0.2842257067506963-0.3679459912593578j),(-0.024401420013888196-0.006717268011095996j),(0.09444752903669562+0.19814488681038717j),(0.09571898020594843-0.04174755908740682j),(-0.39799716041763206+0.13514278101984767j),(-0.04594881864438537+0.032076346393385025j),(-0.1176573895662801-0.10848604573028973j),(0.000290120151609314-0.00010186523394874723j),(0.17547337703326749+0.17475935336606016j),(-0.0005207220469387689-0.0009825020745165742j),(-0.056508104478542806-0.009409524730566908j),(0.5082739123277878+0.9833582250632652j),(-0.8538373365889157-0.04004871842941694j),(0.4027319909851602+1.034966526869639j),(-0.30759482434162744-1.2706641980005748j),(0.5116677313192277+0.9037867296590604j),(0.5253637569601802+0.021375562383959865j),(-0.5303626782556876-0.6897890307754525j),(-0.8387718637493782+1.622821709438575j),(-0.12201372541608667-0.5350686716588837j),(0.9701624610878186-1.2952360963035403j),(-0.44064313459552507-1.3578721068934878j),0.0
1.9100000000000001,(0.28361140200159574-0.36677672619959456j),(-0.024512945587574785-0.005073827566925407j),(0.09409865972690215+0.19836207039346682j),(0.09396056839055482-0.043224858360354786j),(-0.39836728042284686+0.13659157002538433j),(-0.04195312700135889+0.03318279602732757j),(-0.11971161075380521-0.106187992566674j),(0.0002649166078629546-0.0001183552107474293j),(0.1776970347109498+0.16629322759769466j),(-0.0005547509983386723-0.0009134780521367314j),(-0.056940331248549955-0.008210650160517488j),(0.5094400508037913+0.9814619021369405j),(-0.8507747584079521-0.03755618877889599j),(0.408111219133733+1.0340627521902843j),(-0.3114443332306491-1.2689975319423734j),(0.5092538032571357+0.9031822008699432j),(0.5251800582569144+0.01899085791802957j),(-0.5297477389103378-0.6818416105753424j),(-0.8375323945997191+1.6233959608867377j),(-0.12337115479606628-0.5389599004959307j),(0.968388282758397-1.2955676772846674j),(-0.4443581378982582-1.3532128509704904j),0.0
1.92,(0.28307877695434075-0.36558979720879226j),(-0.024466565138491915-0.0033806838208236146j),(0.09381142507406504+0.1986270742601282j),(0.09211334185465841-0.044615236433102126j),(-0.39865231243504434+0.13805350868757585j),(-0.03787247783620295+0.03403955279483232j),(-0.121759945929461-0.10367305184458621j),(0.00023919580899110811-0.000132034231173429j),(0.17938455780664186+0.157561490548255j),(-0.0005841588019892579-0.0008430742997992263j),(-0.05732333290250079-0.006970914173569713j),(0.5105405918455307+0.9795179612859423j),(-0.8476391985709728-0.03511681117754938j),(0.4134478441288005+1.033006107456015j),(-0.3153043538804312-1.2671455194951076j),(0.5067711801503777+0.9027821314526051j),(0.5249598745233459+0.016644173337710413j),(-0.5287759185893594-0.6737187521090809j),(-0.8363203787934669+1.62393919181734j),(-0.1250045624740479-0.5429467050133516j),(0.9666070466873766-1.295846336088394j),(-0.4479799015965759-1.3483178658923018j),0.0
1.93,(0.282627799168486-0.36439383949366333j),(-0.02426152372851952-0.0016534645381705978j),(0.0935898873553909+0.19893152682026224j),(0.09018092790105012-0.04591678293902162j),(-0.3988541559530289+0.13952042851414745j),(-0.033742189195914006+0.034651140120899156j),(-0.12378973403239084-0.1009268342002341j),(0.00021317896660089124-0.00014299812009257656j),(0.18055246508354547+0.14859287307446306j),(-0.0006087935112261187-0.0007719101649738653j),(-0.05765602666484036-0.005690643121883289j),(0.5115780168114529+0.9775253617334011j),(-0.8444375603046033-0.03273620693936339j),(0.41874927407404255+1.0318088548524984j),(-0.31918334789048525-1.2651136441359674j),(0.504242880995743+0.9025914738876597j),(0.5247249818522275+0.014329144343981724j),(-0.527456061535349-0.6654289740435027j),(-0.8351316277200768+1.6244568755030895j),(-0.12691406770483643-0.5470387971281276j),(0.9648196155438883-1.2960847766630423j),(-0.45151523694459367-1.3431908052679782j),0.0
1.94,(0.282260074534656-0.3631984584625497j),(-0.02388614460944237+9.312739841844941e-05j),(0.09343884361143728+0.19926777353919162j),(0.08816522453954409-0.04712257375063519j),(-0.3989727446798196+0.14098234322812933j),(-0.029596946166433928+0.035016271393427785j),(-0.12578659979026321-0.09793087834968317j),(0.00018717286463515586-0.00015125184310923705j),(0.1811953110364142+0.13941032267757594j),(-0.0006284509330693501-0.0007006269238633428j),(-0.05793465497821602-0.00437026621832248j),(0.512549818308675+0.97548379385056j),(-0.8411693479799874-0.03040698499108092j),(0.42400825334770087+1.0304810416603745j),(-0.32308534537157313-1.2628986509447129j),(0.5016917709525741+0.9026131611318305j),(0.524492163528053+0.012043211759509j),(-0.5257773073590304-0.6569770274571904j),(-0.8339710222233467+1.6249518857222616j),(-0.12910816959523383-0.5512416223602421j),(0.9630253267148665-1.2962896345395276j),(-0.4549612719209884-1.3378280341023865j),0.0
1.95,(0.2819759877308001-0.3620131824406786j),(-0.02333294758320713+0.0018420176984114542j),(0.09336157641535085+0.19962827772408567j),(0.08606834985032624-0.04822616162082438j),(-0.39900927029736855+0.14242925539626114j),(-0.02547141172777957+0.03513725154063598j),(-0.1277344764919613-0.09466801738867757j),(0.00016147030155595754-0.0001568459225339764j),(0.18131471262181717+0.13003757027836269j),(-0.0006430027826933902-0.0006298471366400196j),(-0.058155434253153115-0.0030106031647381916j),(0.5134537218916967+0.9733951144571581j),(-0.8378370340277341-0.028122316796888407j),(0.42921646119762635+1.0290344951591341j),(-0.32701413980024663-1.2604991479426606j),(0.4991402257164401+0.9028470734605368j),(0.5242764574366949+0.009784101366756146j),(-0.5237323281125474-0.6483684563237385j),(-0.8328420378469888+1.6254270814113039j),(-0.13159247818405784-0.5555603339127264j),(0.9612236193120354-1.2964666216741823j),(-0.4583152752966591-1.332227802479236j),0.0
1.96,(0.28177470222219253-0.3608474626701624j),(-0.022598649001922367+0.0035737606633594304j),(0.09335985387286735+0.20000562052396037j),(0.08389264198395431-0.04922157618283036j),(-0.39896618246656135+0.14385115642899182j),(-0.021400226754042857+0.03501997703105956j),(-0.1296156059875827-0.09112237879263999j),(0.0001363500903445559-0.0001598764373835608j),(0.18091934925813916+0.1204991302171044j),(-0.0006523966834270186-0.0005601746474459245j),(-0.058314554868055035-0.001612864151968001j),(0.5142876860624007+0.9712633468214303j),(-0.8344460589379175-0.025875936358415917j),(0.4343645117412792+1.0274828226271182j),(-0.330973288018847-1.2579156060926833j),(0.49661013151913697+0.9032900384678938j),(0.5240911560654045+0.007549823907985517j),(-0.5213173282894638-0.6396095975117532j),(-0.8317467448346295+1.625885306664836j),(-0.13436971444214213-0.5599997926716608j),(0.9594140341719088-1.2966205264487576j),(-0.46157465663472724-1.326390245561078j),0.0
1.97,(0.2816541602614321-0.35971067330999856j),(-0.021684161767858534+0.005266539186896482j),(0.09343392962231169+0.2003925009296784j),(0.08164065916135786-0.05010332395025389j),(-0.3988471888272169+0.14523802658047974j),(-0.017418010013390817+0.03467393587355241j),(-0.13141053868843972-0.08727938441667177j),(0.00011207705850141479-0.0001604850233809569j),(0.18002496282558056+0.11082030025359436j),(-0.0006566561667533567-0.0004921945843927544j),(-0.05840818116920319-0.0001786498598361514j),(0.5150499022700524+0.9690946806601081j),(-0.8310048312600764-0.023662140214737108j),(0.4394419539657291+1.0258414113415184j),(-0.33496611023550504-1.25515035929921j),(0.4941228851286871+0.9039358310667127j),(0.5239478065028116+0.00533867508525793j),(-0.5185320448247626-0.6307075807848526j),(-0.8306858081298092+1.626329390735648j),(-0.13743971027233615-0.5645645672061738j),(0.9575962138557907-1.2967552136704223j),(-0.4647369662905364-1.320317383589308j),0.0
1.98,(0.28161108288844267-0.3586121114360702j),(-0.020594595333447985+0.006896164754739788j),(0.09358254283459787+0.20078173577394898j),(0.07931517967383823-0.05086638831705534j),(-0.3986572549980876+0.14657983494859256j),(-0.013559358168065562+0.034112207617286464j),(-0.13309813356705916-0.08312575049555292j),(8.890204804620221e-05-0.00015885887295533172j),(0.17865435766615737+0.10102716156713795j),(-0.0006558806723098679-0.00042647335956187346j),(-0.05843245147075702+0.0012900485428464538j),(0.5157387949113003+0.9668974721384185j),(-0.8275247276032152-0.02147578744236926j),(0.4444372717276547+1.0241274285783768j),(-0.33899569002414126-1.2522076044082255j),(0.4916993938493395+0.9047751734885009j),(0.5238562104389247+0.0031492355604326554j),(-0.5153797470948472-0.6216703288016667j),(-0.8296584873759827+1.6267621480347023j),(-0.1407994085095052-0.5692589337684424j),(0.9557699026497746-1.296873624571764j),(-0.4677998954116525-1.3140131218841626j),0.0
1.99,(0.28164096993047283-0.35756099704114525j),(-0.01933925570128497+0.00843607744468963j),(0.09380291821322902+0.20116625973132798j),(0.0769192018830686-0.051506229557554704j),(-0.3984026045768589+0.14786653947490735j),(-0.009858845774384263+0.033351463351751716j),(-0.13465555815718247-0.07864948764374198j),(6.706191551779009e-05-0.0001552307352420527j),(0.17683740058370115+0.09114657875655267j),(-0.0006502455478883571-0.00036355866900431434j),(-0.05838347805475398+0.00279084939828223j),(0.5163530213301756+0.964682243870085j),(-0.824020092635803-0.019312299655273243j),(0.449337883753344+1.0223598216125853j),(-0.34306487432446553-1.2490934012072714j),(0.4893600755215701+0.9057957352834615j),(0.5238244241651312+0.0009803709551674186j),(-0.5118672369175409-0.6125065571158376j),(-0.8286626369165191+1.6271863781311326j),(-0.1444428629205305-0.574086876293692j),(0.9539349465647435-1.2969777768107882j),(-0.4707612759378637-1.3074832508447218j),0.0
2.0,(0.281738100002096-0.3565664730348771j),(-0.01793164542412563+0.009857345926629357j),(0.09409076599429739+0.20153912531821794j),(0.07445594422109393-0.05201878482643156j),(-0.3980907191401499+0.14908808694471054j),(-0.0063510252827391825+0.032411965706756196j),(-0.13605828855376556-0.07383990085537619j),(4.6779531974255005e-05-0.00014987891608268756j),(0.17461102084385913+0.08120619984016815j),(-0.000640002049434971-0.0003039794927407769j),(-0.058257347171109565+0.004320980559686938j),(0.5168914718180923+0.9624616849173274j),(-0.8205082390857745-0.017167661004853545j),(0.45413014363869425+1.020559317717887j),(-0.3471762734419775-1.2458156724254452j),(0.4871248585220813+0.9069821333204936j),(0.5238587585741968-0.0011687681490816088j),(-0.5080048485520863-0.6032257741760189j),(-0.8276947057947015+1.6276048657522442j),(-0.14836123820430894-0.5790520864001967j),(0.9520912933363709-1.2970687644709182j),(-0.47361908060118035-1.3007354459489082j),0.0
