t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
0.8,(0.01623808136840068+0.003131884618990657j),(0.0022617917865779755+0.0013146200959828535j),(-0.0028601519214931682+0.0029727113289883256j),(6.961437745064417e-05-0.0001890377935595824j),(0.00025285786167594375+0.00035719001942423865j),(-0.0012980550448775188+0.005339761616125394j),(2.379403461057053e-06+8.062706854748763e-06j),(0.004028112628319946+0.00014834212137645566j),(-0.03933195860450009+0.015106567463552583j),(0.023550544269990176-0.02580888225338737j),(-0.0029722594195734976-0.002243582149870674j),(1.0016997558679153+1.001753696647254j),(0.7346044926594273+2.1584619346545555j),(0.9943492961607252-0.7688489300346074j),(1.3240938132624485+2.5991972377759875j),(0.30989717821182805-1.397716574834592j),(-0.33414009034070424+1.6416818932445782j),(3.298637136461715-0.06583529836447619j),(-0.17689411904753222+1.9522450989073457j),(0.25576435080385335+0.7110330437744519j),(0.5450710134684245+0.15320168585206032j),(-0.3379403908362325-0.035815250302356647j),0.0
0.81,(0.01623789791767863+0.003455617576755359j),(0.00224848147651623+0.0013427563294755008j),(-0.0031287065846141767+0.003009821564022793j),(7.162325788463174e-05-0.00018792958364704436j),(0.0002721886738635307+0.00037192186051164723j),(-0.001354433091496414+0.005357720148472488j),(2.251296974257155e-06+7.941161273207636e-06j),(0.004043231245528253+0.0001869529659089293j),(-0.03997253263413716+0.014693301215547693j),(0.02449071523226527-0.02577598434690592j),(-0.0030110759384630605-0.0023052909087629015j),(1.0017229555966336+1.001826488694237j),(0.7345948816648448+2.158481843329201j),(0.9945040121749937-0.7688611956423458j),(1.3240929424208883+2.599212049539983j),(0.30996976694545253-1.397681946387697j),(-0.3341688797254802+1.6416801858682093j),(3.2986492667903327-0.06584954020248755j),(-0.17691762414295573+1.9522522521523735j),(0.255694740976816+0.7110036811862372j),(0.5452279139944644+0.15316330146714738j),(-0.33791525403462824-0.0358726516969349j),0.0
0.8200000000000001,(0.01617091194356659+0.00377438194141881j),(0.0022261038821939244+0.0013666699747523169j),(-0.00341428099398093+0.0030250809674285607j),(7.34265523144318e-05-0.00018608308875625056j),(0.0002931025600860748+0.00038581494467816225j),(-0.0014080034080273572+0.005355352099881898j),(2.1147294250651637e-06+7.795331928931319e-06j),(0.0040431939241369515+0.00022648579222j),(-0.04048134540489796+0.014199575969106534j),(0.02538281426997059-0.02562156406391706j),(-0.003039826769937426-0.0023612072446282605j),(1.0017324868837838+1.001899452054851j),(0.7345825047323807+2.158498591921665j),(0.9946585647402286-0.7688527490655881j),(1.3240896043993502+2.5992256008344095j),(0.3100335608483763-1.3976342026742379j),(-0.3341948147923874+1.6416736798907174j),(3.2986625863407975-0.06586073823670716j),(-0.1769405950178011+1.9522545477442013j),(0.2556356735505286+0.7109659040805012j),(0.5453820249901539+0.15315071989889326j),(-0.3378824048322526-0.03592151761706098j),0.0
0.8300000000000001,(0.01603852157772861+0.00408480220232485j),(0.002195037505236641+0.001386187553534876j),(-0.0037161134290517833+0.003014589303110727j),(7.500843623431641e-05-0.00018353115355533283j),(0.0003157157512385662+0.00039857438505403j),(-0.0014583564797594198+0.00533298701909054j),(1.9718843186072894e-06+7.627028401766918e-06j),(0.004028252351597382+0.0002665756462482229j),(-0.04085493971711522+0.0136303685628561j),(0.026218920025962995-0.025346074826040014j),(-0.003058318564086753-0.002410983210470143j),(1.0017283621256061+1.0019721422888876j),(0.7345674765922587+2.158512088213358j),(0.9948128914782307-0.7688220332633289j),(1.324083854348297+2.5992378062356347j),(0.3100867662377107-1.3975733806368584j),(-0.33421771063392464+1.6416624380132674j),(3.29867695126576-0.06586890172114561j),(-0.17696285801181377+1.9522519987072633j),(0.2555875591289502+0.7109198617899312j),(0.545532511266645+0.15316448648936146j),(-0.3378419996701448-0.03596133355371015j),0.0
0.84,(0.01584394462899313+0.004383398060719707j),(0.002155923588653992+0.0014012417015619523j),(-0.004033089682850086+0.002974139811513345j),(7.635802000095684e-05-0.000180328535739592j),(0.0003401509357829085+0.0004098732471302473j),(-0.0015051500806580241+0.00529149975974712j),(1.8253059648033192e-06+7.438882866695735e-06j),(0.003999072127914575+0.00030682497875501044j),(-0.041092884321798674+0.012992972301376039j),(0.026991594929740438-0.024952920306471983j),(-0.003066588271756333-0.00245439685538441j),(1.0017110723172082+1.0020440766365302j),(0.7345500104762254+2.1585223445210158j),(0.9949672101290337-0.7687680900386583j),(1.3240758313831142+2.5992486194891793j),(0.3101277047267892-1.3974999896205555j),(-0.3342374818205393+1.641646694185791j),(3.2986921775940963-0.06587412309093503j),(-0.1769842545670909+1.95224478771768j),(0.2555504214031274+0.710866014711317j),(0.5456786754352132+0.15320420271445734j),(-0.33779447186295025-0.03599189592350634j),0.0
0.85,(0.015592218583352966+0.004666584429752011j),(0.0021096661168396144+0.00141187116858952j),(-0.004363743061964191+0.0028992192096194184j),(7.74693488334238e-05-0.0001765519060314982j),(0.00036653725974791995+0.00041935254875856214j),(-0.0015481092733649492+0.005232310480412134j),(1.6778994783666118e-06+7.234350093833256e-06j),(0.003956732765647259+0.00034680364532463376j),(-0.041197773920635034+0.012296996955198623j),(0.02769388519744198-0.024448454429988095j),(-0.0030649031445465916-0.0024913522245593967j),(1.001681587052567+1.002114734018352j),(0.7345304181175493+2.158529477696698j),(0.9951220185509034-0.7686905600387618j),(1.3240657585841125+2.599258033509718j),(0.31015481322516714-1.3974150113726773j),(-0.3342541424006276+1.6416268536069876j),(3.298708041230908-0.06587657796232907j),(-0.17700464122808152+1.9522332671032583j),(0.2555238971511937+0.7108051343055508j),(0.5458199579072568+0.15326852618392814j),(-0.33774053159892115-0.03601331206872213j),0.0
0.86,(0.015290200603965335+0.004930671434472775j),(0.002057431815571175+0.0014182208183907534j),(-0.004706254386547442+0.002785007690950905j),(7.834140281318718e-05-0.00017229984818069053j),(0.0003950103267293314+0.0004266212601514724j),(-0.0015870264091983244+0.005157384644557867j),(1.5329307788041068e-06+7.0177074484291675e-06j),(0.0039027276899078556+0.0003860489063642205j),(-0.04117522916598798+0.011554368760808797j),(0.028319320831847773-0.023841981372941468j),(-0.0030537607348130867-0.002521879359275907j),(1.0016413545245269+1.0021835550353175j),(0.7345091097510219+2.158533709127789j),(0.9952780947203388-0.7685896827549202j),(1.324053942996526+2.599266080381081j),(0.31016664393862214-1.3973199000429242j),(-0.33426780590053445+1.6416034927243237j),(3.2987242779575228-0.06587652513270285j),(-0.1770238896415864+1.9522179588434914j),(0.25550723623837013+0.7107383030976265j),(0.5459559368942973+0.15335517064136295j),(-0.33768116593991576-0.03602600025727879j),0.0
0.87,(0.01494656753115184+0.0051718644118354026j),(0.002000650152010366+0.0014205416287560268j),(-0.005058451990318178+0.002626378925568715j),(7.897809688411616e-05-0.00016769285896397739j),(0.0004257121978897881+0.00043125630388222703j),(-0.0016217611281526337+0.005069233020568395j),(1.3940265904163165e-06+6.794054890867345e-06j),(0.0038389642383624806+0.000424065427103756j),(-0.04103389666089821+0.010779330420644143j),(0.028861915622379053-0.02314575556326316j),(-0.0030338888956665112-0.002546134296907216j),(1.0015923015248003+1.0022499419687825j),(0.734486594112957+2.1585353647369994j),(0.9954364967320709-0.7684662965225101j),(1.3240407756305126+2.599272831356251j),(0.3101618643691537-1.3972165821833487j),(-0.3342786853245533+1.6415773592340333j),(3.2987405834314942-0.06587430658055302j),(-0.17704188655675823+1.9521995545695585j),(0.25549930161696494+0.7106669146766406j),(0.5460863284079797+0.15346090596419268j),(-0.3376176388213991-0.03603068968274623j),0.0
0.88,(0.014571815882398477+0.005386263910695695j),(0.0019410133347029074+0.0014191906914929144j),(-0.005417811720559738+0.0024179000600727117j),(7.938828085247922e-05-0.00016287334818533626j),(0.0004587913919588486+0.0004328025548848256j),(-0.0016522403588987143+0.004970911681739584j),(1.2651744422973314e-06+6.569314976665854e-06j),(0.003767763661230944+0.00046032527759608315j),(-0.04078544895908339+0.009988441103094896j),(0.029316167145098167-0.02237498168046219j),(-0.0030062457809726904-0.002564399070919069j),(1.0015368334439683+1.0023132587804928j),(0.734463478441191+2.1585348749823625j),(0.9955985627990636-0.7683218385210031j),(1.3240267314611547+2.599278396857366j),(0.31013925731498354-1.3971074567483552j),(-0.33428709315492644+1.6415493720811176j),(3.2987566131866006-0.06587034746549772j),(-0.1770585338251014+1.9521789155643257j),(0.2554985693263735+0.7105926736957915j),(0.5462109862600719+0.15358155816369007j),(-0.3375514910524425-0.03602842046434306j),0.0
0.89,(0.014176788060022432+0.0055723652683499795j),(0.0018804493670804626+0.001414843008887497j),(-0.005780640784721167+0.002154610075981054j),(7.960067531598167e-05-0.000158007882829556j),(0.0004943693138010491+0.00043078114274067375j),(-0.0016788747917775653+0.004866259445344841j),(1.1500005696447425e-06+6.349977251352918e-06j),(0.0036920670339478322+0.0004945428296599166j),(-0.04044660546682922+0.009196163828000528j),(0.029681693179039334-0.02154812620171585j),(-0.00297228000714714-0.002577567611824721j),(1.0014841370678174+1.0023771565677038j),(0.7344410694268677+2.1585349977911643j),(0.9957485717228077-0.7681484452068593j),(1.3240133227211064+2.5992841694002067j),(0.3100948630289189-1.3969865280213247j),(-0.33429581241801115+1.6415223149430245j),(3.298772060077385-0.06586703598121266j),(-0.17707502403534617+1.9521592913959314j),(0.2554968154488163+0.7105180883463339j),(0.5463399201442125+0.15370690622589425j),(-0.3374862136818347-0.03602421046737617j),0.0
0.9,(0.013779062208818946+0.005737268745574674j),(0.0018219675525113534+0.0014093103751592615j),(-0.006141426277373244+0.0018338941244745379j),(7.97077301801463e-05-0.00015335233764458245j),(0.0005324704685022393+0.00042479030337328144j),(-0.0017035728971237414+0.004762796985356362j),(1.0508918679489448e-06+6.144180287516541e-06j),(0.0036175118199279228+0.000526975439352102j),(-0.040067545710835824+0.008416398214668969j),(0.02998954675702598-0.02070100251582007j),(-0.0029361350109119526-0.00258933078093102j),(1.0014526546295168+1.002450979442243j),(0.7344215969276099+2.1585416752419095j),(0.9958502750634117-0.7679358910834728j),(1.3240034499750057+2.5992933004049776j),(0.3100266034281423-1.3968377645883252j),(-0.334311069575489+1.641501498359924j),(3.298786735056293-0.0658694027585992j),(-0.1770943732163426+1.9521471856931205j),(0.25547644832816446+0.7104469912606313j),(0.5464964974709845+0.15381701938539621j),(-0.33742797819205056-0.03602917485969532j),0.0
0.91,(0.013410640335648944+0.005883250174487532j),(0.0017696729452354718+0.0014043260899374104j),(-0.00649751851448525+0.0014517206296615407j),(7.978083042187299e-05-0.00014922621370711447j),(0.0005731873879854687+0.00041450268650113515j),(-0.001727371813723159+0.004670217196344337j),(9.726327777902095e-07+5.962526185906619e-06j),(0.00355111518037543+0.0005568926496808802j),(-0.03972121715014715+0.007686328014060335j),(0.030279221444944965-0.01988447549096248j),(-0.0029033710132242265-0.002603447517596938j),(1.001433868807908+1.0025250403985246j),(0.7344047289298952+2.158551296927731j),(0.9959432426018168-0.7677293549545031j),(1.3239959110924135+2.599303588874662j),(0.3099519571109235-1.396684403918451j),(-0.3343289813491865+1.641485021805007j),(3.298800167758737-0.06587433450742972j),(-0.17711414974955608+1.9521396147509416j),(0.2554465823955+0.7103817362594335j),(0.5466600197683441+0.15391109719566812j),(-0.3373759960415764-0.036039775685315883j),0.0
0.92,(0.013102035326945318+0.006012959307894408j),(0.0017274670663787622+0.0014015616389616958j),(-0.0068459064729922345+0.0010046296030035505j),(7.988964062123959e-05-0.00014593253696575613j),(0.0006165827665268926+0.0003996108302125023j),(-0.0017512371372304435+0.004597800023202061j),(9.195768392405527e-07+5.814989026840396e-06j),(0.003499579109898622+0.000583592524169694j),(-0.039478130100764+0.007041571428854481j),(0.030590965448577055-0.01914787213556684j),(-0.0028796238474741703-0.0026234380801702247j),(1.0014203983502088+1.002590362116116j),(0.7343902432204674+2.1585606543937264j),(0.996059046022534-0.7675722509474762j),(1.323989670355608+2.599313057226813j),(0.3098888495911615-1.3965459483783071j),(-0.3343461205251104+1.641471320729544j),(3.298811920174079-0.06587903812343884j),(-0.17713216148621472+1.9521340084775096j),(0.2554149956672771+0.7103249987458147j),(0.5468113994741647+0.1539864772466312j),(-0.33732986742314547-0.03605353270514039j),0.0
0.93,(0.012881341202216125+0.006130111341302145j),(0.0016989910289662384+0.0014026687760262668j),(-0.007182926651371621+0.0004899588254904516j),(8.01058048708354e-05-0.00014375515739735814j),(0.0006626791846106269+0.00037982610399488805j),(-0.0017761767626596461+0.0045543548599328906j),(8.953952296831684e-07+5.710745332093626e-06j),(0.0034692628852415297+0.000606496389559792j),(-0.039405714983038555+0.006514319295489538j),(0.030966337747791572-0.018538370603154747j),(-0.0028705989077157227-0.002652665909648495j),(1.0014083772375413+1.0026403271659163j),(0.7343782542643552+2.1585677817329922j),(0.9962144806487294-0.7675019505109257j),(1.3239842192460085+2.5993204216042445j),(0.3098543018512311-1.3964346928114786j),(-0.33436041011816703+1.6414598058125984j),(3.298821614130717-0.0658817535832487j),(-0.17714693671132467+1.9521290482641191j),(0.2553857527672508+0.710279945220238j),(0.5469369817514927+0.15403678536639523j),(-0.337290208670302-0.03607037842104028j),0.0
0.9400000000000001,(0.012774233114044605+0.0062394869129185695j),(0.001687625537921987+0.001409279522979669j),(-0.007504263069643212-9.415615235947765e-05j),(8.050294677576103e-05-0.00014295874900701775j),(0.0007114591089287473+0.0003548787087350351j),(-0.0018032408843842455+0.004548220549650247j),(9.030767638124282e-07+5.658174064900575e-06j),(0.003466183065283946+0.0006251488358102286j),(-0.03956832232167432+0.006133335084161905j),(0.03144820809654641-0.018101000192345656j),(-0.0028820711486665547-0.0026943376296792343j),(1.0013974546849322+1.0026706780101562j),(0.7343692132048723+2.1585719555866225j),(0.9964115654422239-0.7675497824143933j),(1.3239795764441726+2.599325091875027j),(0.3098644303419833-1.396355724538529j),(-0.3343711233721619+1.641450862961027j),(3.2988289312960886-0.06588175394436888j),(-0.17715772414366995+1.9521246669852441j),(0.2553592049264765+0.7102502332805558j),(0.5470285444885487+0.1540519356212585j),(-0.33725865225740154-0.036092658075855884j),0.0
0.9500000000000001,(0.012803967348089165+0.006346932103652492j),(0.0016964908900691648+0.0014230061697248456j),(-0.00780494726936918-0.0007487820104995625j),(8.115666945362851e-05-0.00014378880982807884j),(0.0007628648923812898+0.0003245176767189238j),(-0.0018335219961371461+0.004587265384577612j),(9.449278936338812e-07+5.664856629954021e-06j),(0.0034960134910414263+0.0006392177160978641j),(-0.040027222745726156+0.005923954898826254j),(0.03208075702288801-0.01787864134685685j),(-0.0029198850857080666-0.0027515030465597922j),(1.001390795141313+1.0026795170023985j),(0.734363907863617+2.1585736951437093j),(0.9966375430034929-0.7677410327484288j),(1.3239762878297991+2.5993271716324915j),(0.309934446982745-1.3963069233570002j),(-0.3343788837598003+1.6414458533094773j),(3.298833613176667-0.06587934534519646j),(-0.1771644929358127+1.9521220489985385j),(0.2553319899833107+0.7102400116220098j),(0.5470832982987263+0.1540181303157078j),(-0.33723784679961066-0.03612512965339644j),0.0
0.96,(0.012991381323083384+0.006459358437113708j),(0.001728446974129999+0.0014454412742191363j),(-0.008079358313654071-0.0014741876593547258j),(8.214455553456117e-05-0.00014647166192213184j),(0.0008167987740762489+0.0002885108716317727j),(-0.0018681548910106788+0.004678887106048528j),(1.022572708464252e-06+5.737576873405252e-06j),(0.0035640852856652873+0.000648494146817365j),(-0.04084060698860024+0.005908087477195524j),(0.032909475828951394-0.017912025655503462j),(-0.002989954794885389-0.002827055149237386j),(1.0013950782895202+1.0026673063875375j),(0.7343634627404733+2.1585747621413436j),(0.9968648795716674-0.7680949449245893j),(1.3239754264817254+2.599327458195226j),(0.3100786591613193-1.3962789615414135j),(-0.3343856649826867+1.6414471132203905j),(3.2988354611179638-0.065875867005016j),(-0.17716793267409292+1.9521236301448355j),(0.2552970323834101+0.7102539200372308j),(0.5471038865205928+0.15391785999241842j),(-0.3372314570529071-0.0361749638784401j),0.0
